"COD_POS","ANNEE","nbpreltot","MOYPTOTAL","MAXPTOTAL","MINMOLRECHTOTAL","MINMOLQTOTAL","MAXMOLQTOTAL"
"13570",2011,4,0,0,409,0,0
"13570",2012,4,0.005,0.02,408,0,1
"13600",2007,1,0,0,1,0,0
"13610",2007,6,0.026666667,0.04,376,0,2
"13610",2008,4,0.0675,0.11,381,1,1
"13610",2009,4,0.05,0.15,383,0,4
"13610",2010,3,0.25,0.6,409,0,7
"13680",2007,1,0,0,1,0,0
"13680",2008,4,0.075,0.14,382,0,1
"13680",2009,4,0.01,0.02,383,0,1
"13680",2010,4,0.1275,0.24,409,2,3
"13680",2011,4,0.045,0.05,409,1,1
"13680",2012,4,0.0375,0.06,409,0,1
"13690",2007,3,0,0,1,0,0
"13690",2009,1,0,0,77,0,0
"13690",2011,1,0,0,223,0,0
"13710",2007,3,0,0,1,0,0
"13790",2007,1,0,0,1,0,0
"13790",2012,1,0.053,0.053,223,2,2
"13860",2007,1,0,0,1,0,0
"13860",2008,4,0,0,381,0,0
"13860",2009,4,0,0,383,0,0
"13860",2010,4,0,0,409,0,0
"13860",2011,4,0,0,409,0,0
"13860",2012,3,0,0,408,0,0
"14117",2007,2,0,0,184,0,0
"14117",2008,3,0,0,93,0,0
"14117",2009,2,0,0,234,0,0
"14117",2010,3,0,0,95,0,0
"14117",2011,2,0,0,232,0,0
"14117",2012,3,0.003333333,0.01,95,0,1
"14120",2007,14,0.212285714,0.29,53,2,4
"14120",2008,8,0.25552875,0.47923,91,3,7
"14120",2009,4,0.25875,0.272,234,5,6
"14120",2010,4,0.1175,0.27,231,1,2
"14120",2011,4,0.145,0.18,232,2,3
"14120",2012,3,0.11,0.162,277,2,11
"14130",2007,4,0.0083333335,0.05,93,0,1
"14130",2008,3,0.08125,0.17,230,0,3
"14130",2009,3,0.02725,0.058,234,0,1
"14130",2010,4,0.005,0.02,95,0,1
"14130",2011,8,0.0183333335,0.05,95,0,1
"14130",2012,7,0.0268,0.12,95,0,3
"14140",2007,2,0.0105,0.021,184,0,1
"14140",2008,1,0.15,0.15,233,2,2
"14140",2009,4,0.1685,0.191,234,2,2
"14140",2010,3,0.106666667,0.19,231,1,3
"14140",2011,5,0.108,0.14,95,2,2
"14140",2012,3,0.111,0.139,277,2,3
"14190",2007,4,0.34225,0.744,184,2,3
"14190",2008,5,0.28,0.42,233,2,5
"14190",2009,8,0.17175,0.282,234,2,3
"14190",2010,7,0.0629166665,0.23,231,0,2
"14190",2011,8,0.105,0.23,232,1,3
"14190",2012,4,0.23,0.335,277,5,10
"14200",2007,6,0.117,0.31,40,0,3
"14200",2008,4,0.0815,0.136,40,0,3
"14200",2009,7,0.071142857,0.124,41,0,3
"14200",2010,9,0.041111111,0.08,3,0,2
"14200",2011,8,0.03625,0.07,41,0,2
"14200",2012,6,0.076,0.164,41,0,7
"14250",2007,3,0.609333333,1.474,2,0,5
"14250",2008,2,0.117,0.144,233,2,2
"14250",2009,2,0.1155,0.119,234,2,2
"14250",2010,2,0.045,0.05,232,1,1
"14250",2011,4,0.055,0.07,232,1,1
"14250",2012,4,0.0915,0.2,277,1,4
"14260",2007,10,0,0,184,0,0
"14260",2008,5,0,0,233,0,0
"14260",2009,10,0,0,234,0,0
"14260",2010,25,0,0,95,0,0
"14260",2011,20,0,0,232,0,0
"14260",2012,30,0.006333333,0.01,95,0,1
"14290",2007,2,0,0,184,0,0
"14290",2008,1,0,0,230,0,0
"14290",2009,1,0.022,0.022,234,1,1
"14290",2010,2,0,0,232,0,0
"14290",2011,2,0,0,232,0,0
"14290",2012,2,0.3385,0.392,277,10,13
"14330",2007,6,0.444333333,0.54,91,3,5
"14330",2008,4,0.415,0.53,91,3,4
"14330",2009,8,0.358125,0.556,92,4,4
"14330",2010,8,0.26625,0.41,54,4,4
"14330",2011,8,0.24125,0.39,54,3,4
"14330",2012,7,0.308714286,1.115,54,0,30
"14340",2007,32,0.0365277775,0.145,38,0,2
"14340",2008,27,0.0560833333333333,0.145,38,0,2
"14340",2009,27,0.042875,0.16,38,0,2
"14340",2010,18,0.0764583333333333,0.17,54,0,2
"14340",2011,22,0.0530158726666667,0.12,54,0,2
"14340",2012,16,0.0799722221666667,0.199,54,1,10
"14380",2007,20,0,0,184,0,0
"14380",2009,20,0,0,234,0,0
"14380",2010,30,0,0,231,0,0
"14380",2011,50,0,0,95,0,0
"14380",2012,50,0.008,0.04,95,0,1
"14400",2007,6,0.1796666665,0.33,93,1,3
"14400",2008,4,0.178,0.28,53,1,3
"14400",2009,6,0.1658,0.309,54,1,3
"14400",2010,8,0.075,0.2,54,1,3
"14400",2011,9,0.0966666665,0.21,54,1,3
"14400",2012,8,0.1148333335,0.18,54,2,5
"14450",2007,8,0.06725,0.196,93,0,3
"14450",2008,6,0.255,0.51,93,0,1
"14450",2009,12,0.020125,0.072,95,0,2
"14450",2010,10,0.4375,3.48,231,0,2
"14450",2011,12,0.01,0.03,95,0,1
"14450",2012,12,0.144625,0.682,95,0,18
"14490",2007,2,0,0,184,0,0
"14490",2008,3,0.094333333,0.25,93,0,2
"14490",2009,2,0,0,234,0,0
"14490",2010,5,0,0,95,0,0
"14490",2011,3,0,0,232,0,0
"14490",2012,5,0.0158,0.06,95,0,1
"14510",2007,1,0.131,0.131,184,2,2
"14510",2008,2,0.085,0.09,93,2,2
"14510",2009,1,0.11,0.11,234,2,2
"14510",2010,2,0.125,0.14,95,2,3
"14510",2011,4,0.0625,0.09,232,1,2
"14510",2012,5,0.0966,0.134,95,2,6
"14570",2007,2,0.039,0.078,182,0,1
"14570",2008,2,0.0585,0.077,233,1,1
"14570",2009,2,0.0565,0.062,234,1,1
"14570",2010,5,0.036,0.05,95,0,1
"14570",2011,4,0.1025,0.27,231,1,2
"14570",2012,5,0.0474,0.09,95,0,2
"14620",2007,2,0.205,0.22,184,2,2
"14620",2008,3,0.300333333,0.37,230,3,4
"14620",2009,3,0.213,0.233,234,2,3
"14620",2010,4,0.11,0.14,231,1,2
"14620",2011,3,0.16,0.18,232,2,3
"14620",2012,4,0.18325,0.254,277,3,8
"14630",2007,1,0,0,184,0,0
"14630",2008,3,0,0,93,0,0
"14630",2009,1,0,0,234,0,0
"14630",2010,2,0,0,95,0,0
"14630",2011,1,0,0,232,0,0
"14630",2012,2,0.018,0.036,95,0,2
"14770",2007,12,0,0,184,0,0
"14770",2008,6,0,0,233,0,0
"14770",2009,12,0,0,234,0,0
"14770",2010,30,0,0,95,0,0
"14770",2011,24,0,0,231,0,0
"14770",2012,33,0.0141966665,0.11,95,0,2
"14830",2007,6,0.129666667,0.22,38,1,3
"14830",2008,6,0.47,1.23,38,1,9
"14830",2009,7,0.156714286,0.41,92,1,4
"14830",2010,8,0.493875,0.772,92,4,5
"14830",2011,8,0.478,0.734,92,4,7
"14830",2012,8,0.455375,0.754,92,1,16
"15160",2007,2,0,0,271,0,0
"15160",2008,2,0,0,272,0,0
"15160",2009,2,0,0,272,0,0
"15160",2010,2,0,0,271,0,0
"15160",2011,2,0,0,279,0,0
"15160",2012,2,0,0,279,0,0
"15220",2007,2,0,0,50,0,0
"15220",2008,1,0,0,21,0,0
"15220",2009,2,0.018,0.03,21,1,1
"15220",2010,1,0,0,31,0,0
"15220",2011,2,0,0,107,0,0
"15220",2012,2,0,0,31,0,0
"15300",2007,4,0,0,50,0,0
"15300",2008,3,0,0,21,0,0
"15300",2009,4,0,0,21,0,0
"15300",2010,3,0,0,31,0,0
"15300",2011,4,0,0,31,0,0
"15300",2012,4,0,0,31,0,0
"15590",2007,3,0,0,50,0,0
"15590",2008,1,0,0,21,0,0
"15590",2009,3,0,0,21,0,0
"16100",2007,3,0.336666667,0.65,66,2,6
"16100",2008,2,0.115,0.13,65,1,3
"16100",2009,3,0.206666667,0.26,64,3,6
"16100",2010,3,0.17,0.22,65,2,7
"16100",2011,3,0.813333333,1.68,133,4,6
"16100",2012,3,0.179666667,0.31,169,3,6
"16110",2007,8,0.2675,0.36,90,2,5
"16110",2008,8,0.19,0.25,65,1,4
"16110",2009,8,0.2275,0.28,64,1,3
"16110",2010,8,0.135,0.23,65,1,2
"16110",2011,10,0.236,0.58,63,1,5
"16110",2012,8,0.27,0.34,196,5,6
"16120",2007,3,0.063333333,0.1,67,1,3
"16120",2008,5,0.168,0.55,65,2,3
"16120",2009,5,0.048,0.09,64,1,3
"16120",2010,6,0.021666667,0.05,1,0,2
"16120",2011,5,0.028,0.06,63,0,2
"16120",2012,5,0.074,0.11,169,2,3
"16140",2007,17,0.0807142855,0.29,19,0,8
"16140",2008,14,0.056153846,0.17,26,0,4
"16140",2009,15,0.0485714285,0.22,64,0,4
"16140",2010,12,0.0754545455,0.4,65,0,6
"16140",2011,10,0.087777778,0.97,63,0,4
"16140",2012,10,0.063125,0.22,168,0,4
"16200",2007,16,0.191,0.37,65,1,8
"16200",2008,14,0.13475,0.26,65,2,4
"16200",2009,19,0.115576923,0.24,38,1,6
"16200",2010,15,0.105,0.24,65,0,5
"16200",2011,16,1.313909091,11.05,63,0,5
"16200",2012,13,0.127638889,0.2,169,4,6
"16220",2007,12,0.1275,0.25,66,1,3
"16220",2008,5,0.088,0.2,22,1,3
"16220",2009,5,0.048,0.1,64,0,3
"16220",2010,6,0.046666667,0.06,65,1,3
"16220",2011,6,0.056666667,0.19,63,1,3
"16220",2012,6,0.133333333,0.42,86,2,7
"16240",2007,2,0,0,102,0,0
"16240",2008,1,0,0,65,0,0
"16260",2007,14,0.0425,0.42,66,0,5
"16260",2008,5,0.00875,0.04,65,0,2
"16260",2009,5,0.026,0.09,64,0,1
"16260",2010,6,0.007,0.03,65,0,2
"16260",2011,5,0.062,0.27,63,0,2
"16260",2012,7,0.016,0.07,168,0,4
"16300",2007,5,0.066,0.08,67,1,1
"16300",2008,4,0.0775,0.15,65,1,1
"16300",2009,5,0.05,0.07,64,0,2
"16300",2010,4,0.06725,0.08,65,1,2
"16300",2011,3,0.09,0.13,63,1,2
"16300",2012,3,0.053333333,0.06,4,2,2
"16310",2007,2,0,0,105,0,0
"16310",2008,3,0,0,65,0,0
"16310",2009,5,0,0,64,0,0
"16310",2010,4,0,0,65,0,0
"16310",2011,2,0,0,133,0,0
"16310",2012,2,0,0,194,0,0
"16320",2007,28,0.274375,0.63,19,1,6
"16320",2008,17,0.285303030333333,0.9,22,1,7
"16320",2009,22,0.263675213666667,0.72,64,1,8
"16320",2010,19,0.228944444333333,0.97,65,0,7
"16320",2011,20,0.281060606,1.46,63,1,6
"16320",2012,18,0.285244444333333,0.56,86,2,7
"16390",2007,3,0.016666667,0.05,66,0,2
"16390",2008,1,0,0,65,0,0
"16390",2009,1,0.02,0.02,68,2,2
"16390",2012,1,0,0,198,0,0
"16440",2007,17,0.273529412,0.39,19,1,6
"16440",2008,12,0.3275,0.64,23,2,8
"16440",2009,10,0.297,0.47,64,2,5
"16440",2010,10,0.325,0.57,65,2,6
"16440",2011,8,0.55625,1.15,63,2,6
"16440",2012,8,0.405,0.49,195,7,11
"16450",2007,10,0.233,2.07,84,0,2
"16450",2008,4,0.01,0.02,65,0,1
"16450",2009,4,0,0,64,0,0
"16450",2010,4,0,0,65,0,0
"16450",2011,5,0,0,3,0,0
"16450",2012,4,0.025,0.03,196,2,2
"16480",2007,5,0,0,47,0,0
"16480",2008,4,0.015,0.06,65,0,2
"16480",2009,5,0.01,0.05,64,0,3
"16480",2010,4,0.03525,0.091,65,0,2
"16480",2011,3,0,0,65,0,0
"16480",2012,2,0,0,194,0,0
"16510",2007,8,0.11875,0.23,38,1,5
"16510",2008,6,0.081666667,0.1,38,1,2
"16510",2009,9,0.087777778,0.14,38,1,5
"16510",2010,8,0.055,0.11,65,0,3
"16510",2011,8,0.07,0.11,63,1,3
"16510",2012,7,0.081857143,0.13,168,2,4
"16600",2007,10,0.024,0.04,97,0,1
"16600",2008,10,0.023,0.05,65,0,1
"16600",2009,10,0.038,0.11,64,0,2
"16600",2010,10,0.027,0.05,65,0,2
"16600",2011,8,0.04375,0.12,63,0,2
"16600",2012,8,0.0375,0.07,195,2,4
"16620",2007,2,0.33,0.42,105,1,1
"16620",2008,4,0.165,0.29,65,1,1
"16620",2009,4,0.2725,0.38,64,1,2
"16620",2010,4,6.3865,24.98,65,1,5
"16620",2011,4,0.2225,0.5,63,1,4
"16620",2012,4,5.05,18.87,192,3,13
"17100",2007,26,0.131162393,0.25,16,0,6
"17100",2008,26,0.130619047666667,0.37,17,1,7
"17100",2009,27,0.126539682333333,0.62,18,1,5
"17100",2010,27,0.0996410256666667,0.21,18,1,4
"17100",2011,20,0.163333333333333,1.41,18,1,5
"17100",2012,23,0.18234127,0.39,18,4,8
"17120",2007,14,0.098571429,0.16,16,0,5
"17120",2008,13,0.133846154,0.27,17,1,5
"17120",2009,16,0.09375,0.14,18,1,4
"17120",2010,16,0.094375,0.25,18,1,5
"17120",2011,11,0.2,0.99,18,1,4
"17120",2012,10,0.151,0.23,18,4,6
"17130",2007,6,0.04,0.08,84,0,4
"17130",2008,3,0,0,65,0,0
"17130",2012,3,0,0,195,0,0
"17150",2007,6,0,0,16,0,0
"17150",2008,2,0,0,65,0,0
"17150",2009,2,0,0,17,0,0
"17150",2011,2,0.02,0.02,18,2,2
"17150",2012,8,0,0,17,0,0
"17160",2007,4,0.01,0.04,102,0,2
"17160",2008,4,0.005,0.02,65,0,1
"17160",2009,4,0.005,0.02,64,0,1
"17160",2010,4,0.005,0.02,65,0,1
"17160",2011,4,0,0,63,0,0
"17160",2012,4,0,0,195,0,0
"17200",2007,2,0,0,84,0,0
"17200",2008,2,0,0,17,0,0
"17200",2009,1,0,0,17,0,0
"17200",2010,2,0,0,17,0,0
"17200",2011,2,0,0,17,0,0
"17200",2012,3,0,0,17,0,0
"17240",2007,12,0.075,0.15,16,1,5
"17240",2008,13,0.076923077,0.14,17,1,4
"17240",2009,12,0.059166667,0.11,18,1,2
"17240",2010,13,0.053076923,0.09,18,1,2
"17240",2011,6,0.048333333,0.08,18,1,2
"17240",2012,7,0.102857143,0.14,18,2,4
"17250",2007,5,0.096,0.14,17,1,3
"17250",2008,6,0.095,0.16,18,1,4
"17250",2009,6,0.051666667,0.09,18,0,3
"17250",2010,5,0.04,0.07,18,0,2
"17250",2011,4,0.0475,0.09,63,0,3
"17250",2012,7,0.085714286,0.16,18,2,5
"17260",2007,4,0,0,90,0,0
"17260",2008,4,0,0,65,0,0
"17260",2009,4,0,0,64,0,0
"17260",2010,4,0,0,65,0,0
"17260",2011,4,0,0,63,0,0
"17260",2012,4,0,0,195,0,0
"17310",2007,10,0,0,16,0,0
"17310",2008,4,0,0,65,0,0
"17320",2007,8,0,0,87,0,0
"17320",2008,8,0.175,0.7,65,0,1
"17320",2009,8,0,0,64,0,0
"17320",2010,8,0,0,65,0,0
"17320",2011,6,0,0,4,0,0
"17320",2012,4,0,0,197,0,0
"17350",2007,18,0.0825,0.3,17,0,6
"17350",2008,21,0.025,0.1,17,0,2
"17350",2009,18,0.0325,0.09,17,0,1
"17350",2010,21,0.03875,0.11,17,0,2
"17350",2011,15,0.0491666665,0.22,17,0,3
"17350",2012,18,0.0575,0.12,17,0,3
"17360",2007,5,0,0,16,0,0
"17360",2008,5,0.014,0.07,17,0,2
"17360",2009,7,0,0,17,0,0
"17360",2010,6,0.066833333,0.281,17,0,2
"17360",2011,7,0.008571429,0.04,17,0,1
"17360",2012,5,0.006,0.03,17,0,2
"17390",2007,8,0,0,90,0,0
"17390",2008,8,0.125,0.5,65,0,1
"17390",2009,8,0,0,64,0,0
"17390",2010,8,0,0,65,0,0
"17390",2011,6,0,0,63,0,0
"17390",2012,8,0,0,195,0,0
"17400",2007,3,1.843333333,3.7,102,2,3
"17400",2008,4,0.0425,0.06,65,1,1
"17400",2009,4,0.0275,0.05,64,0,1
"17400",2010,4,0.0275,0.05,65,0,1
"17400",2011,4,0.025,0.04,63,0,1
"17400",2012,4,0.0675,0.08,196,3,4
"17430",2007,5,0.2483333335,0.53,90,0,10
"17430",2008,9,0.171,0.8,65,0,4
"17430",2009,8,0.1075,0.46,64,0,6
"17430",2010,8,0.105,0.4,65,0,6
"17430",2011,6,0.0525,0.26,63,0,6
"17430",2012,6,0.1075,0.41,195,0,11
"17450",2007,2,0,0,104,0,0
"17450",2008,4,0.125,0.5,65,0,1
"17450",2009,4,0,0,64,0,0
"17450",2010,4,0.03,0.12,65,0,1
"17450",2011,2,0,0,65,0,0
"17450",2012,2,0,0,195,0,0
"17460",2007,6,0.14,0.23,16,1,2
"17460",2008,5,0.128,0.16,17,1,4
"17460",2009,7,0.084285714,0.13,18,0,3
"17460",2010,7,0.09,0.12,18,1,2
"17460",2011,6,0.068333333,0.09,18,1,2
"17460",2012,7,0.084285714,0.11,17,1,3
"17470",2007,8,0.025,0.05,100,0,2
"17470",2008,10,0.024,0.04,17,0,2
"17470",2009,10,0,0,17,0,0
"17470",2010,12,0.003333333,0.02,17,0,1
"17470",2011,10,0.014,0.05,17,0,2
"17470",2012,10,0.056,0.1,18,0,3
"17500",2007,8,0.26125,0.4,16,2,6
"17500",2008,3,0.14,0.24,65,1,4
"17500",2009,5,0.3,0.34,64,4,6
"17500",2010,4,0.265,0.36,65,4,8
"17500",2011,5,0.324,0.74,63,0,7
"17500",2012,4,0.355,0.45,195,6,9
"17520",2007,4,0.455,0.66,90,4,6
"17520",2008,4,0.4425,0.56,65,5,6
"17520",2009,4,0.3125,0.49,64,2,6
"17520",2010,4,0.33,0.47,65,3,6
"17520",2011,4,0.6925,1.53,63,3,7
"17520",2012,4,0.38,0.43,196,7,7
"17540",2007,4,0.025,0.07,88,0,2
"17540",2008,6,0.04,0.2,17,0,1
"17540",2009,7,0.008571429,0.06,17,0,1
"17540",2010,7,0.002857143,0.02,17,0,1
"17540",2011,6,0.003333333,0.02,17,0,1
"17540",2012,8,0.039,0.122,17,0,2
"17570",2007,2,0,0,105,0,0
"17570",2008,4,0,0,65,0,0
"17570",2009,4,0,0,64,0,0
"17570",2010,4,0,0,65,0,0
"17570",2011,3,0,0,4,0,0
"17570",2012,2,0.01,0.02,197,0,2
"17600",2007,14,0.3273333335,0.54,16,1,5
"17600",2008,9,0.2808333335,0.58,17,1,6
"17600",2009,4,0.3775,0.45,64,1,4
"17600",2010,6,0.226666667,0.36,65,1,3
"17600",2011,10,0.334,1.35,63,1,7
"17600",2012,7,0.31875,0.52,195,4,8
"17630",2007,1,0,0,274,0,0
"17630",2008,2,0.295,0.59,272,0,3
"17630",2009,2,0,0,272,0,0
"17630",2010,2,0,0,271,0,0
"17630",2011,2,0.02,0.04,279,0,1
"17630",2012,2,0.112,0.196,279,1,1
